id	logFC	P.Value	adj.P.Val
SPON2	1.5432651670992197	1.605007588419056e-09	9.017386088015898e-08
CNPY3	0.8190730689241885	1.605199153472908e-09	9.017386088015898e-08
KIAA0930	0.8384774011641394	1.6043508660947667e-09	9.017386088015898e-08
CTSZ	0.8363947331957675	1.5891741583172885e-09	9.017386088015898e-08
CYB561D1	0.6253948652851857	1.6116449785475044e-09	9.021012153537562e-08
CXCR3	1.8666503046287666	1.6869254193581754e-09	9.367495216745262e-08
PHF19	0.9953625573575948	1.7412839101864896e-09	9.529370290651158e-08
CAMK2N1	-1.1318904246280113	1.7469033295696229e-09	9.529773592166476e-08
CDCA4	0.7165466593761929	1.7573304623558118e-09	9.556318564912111e-08
LOC728730	-0.7045613753682165	1.7636349141030048e-09	9.560347748878876e-08
ARPC2	0.6472312812492849	1.772202601386084e-09	9.576581604471216e-08
SYNC	1.3415688840701696	1.7929741586040115e-09	9.608612219017748e-08
GLIPR1	1.3614015398443238	1.7949048663318767e-09	9.608612219017748e-08
VAV1	1.7818050342148233	1.8036257031049577e-09	9.625311826756396e-08
HIST1H2BK	1.374530443203989	1.8140242760020419e-09	9.650833795300026e-08
ZEB2	1.0124272448817138	1.8525823352746374e-09	9.735405152709288e-08
EMP3	1.3010616264805126	1.8507075910536088e-09	9.735405152709288e-08
RBP1	1.0101313579289286	1.8968711865432536e-09	9.923451572051847e-08
ERO1B	-0.707396481764663	1.920165521175718e-09	9.981378520811238e-08
HCK	1.5601293709999347	1.9226235395650136e-09	9.981378520811238e-08
C17orf62	0.7019120349777737	1.986076229725444e-09	1.0228632285092687e-07
MARCKSL1	1.2621991303528723	1.999580326990109e-09	1.0228632285092687e-07
ELP4	-0.6736341893602926	1.9954433478694968e-09	1.0228632285092687e-07
ADAP2	0.7993377964648491	2.0360447858171002e-09	1.0378966642725856e-07
RDX	-0.7625643921270697	2.0475265897835576e-09	1.0378966642725856e-07
GINM1	-0.7858531645833615	2.0790455775962863e-09	1.0507740942768996e-07
RACK1	1.0040399147967438	2.1032243623696273e-09	1.059877051113187e-07
ADRB2	1.4422214616600861	2.125374903970379e-09	1.0679076710475727e-07
GDF11	0.8742282583603718	2.2210815988041934e-09	1.0965608723081599e-07
GPR26	-1.7536340485290518	2.2261561387438488e-09	1.0965608723081599e-07
DMXL1	-0.6124030816685533	2.2133185136473236e-09	1.0965608723081599e-07
CASP4	0.9051314265588246	2.2095102268964495e-09	1.0965608723081599e-07
SRRM4	-4.175220255148862	2.23238053407681e-09	1.0965608723081599e-07
THEMIS	2.016382630858974	2.2733668762955487e-09	1.1066724193275555e-07
RPSA	1.1731267084073718	2.281505112880375e-09	1.1074967192015921e-07
MIR6883	-2.966309012609708	2.321140448704385e-09	1.1156001411312969e-07
HHIPL1	1.2096388077333442	2.3306590471725767e-09	1.1156001411312969e-07
ACKR1	3.1999822691053277	2.312149666774172e-09	1.1156001411312969e-07
PTGFRN	1.1551420212564842	2.3288422380331354e-09	1.1156001411312969e-07
GUCY1A3	1.0232216304483526	2.3556586669489544e-09	1.1181809871629658e-07
ARHGAP30	1.7273998001855926	2.3620792501172983e-09	1.1181809871629658e-07
GKAP1	-0.8467972802725807	2.418390403289968e-09	1.135597096483397e-07
ESYT1	0.6617001337515696	2.4194562708740383e-09	1.135597096483397e-07
FBLIM1	1.3897937344510929	2.4459044296470798e-09	1.135597096483397e-07
IL27RA	1.3034913749829453	2.4276912795082823e-09	1.135597096483397e-07
CASP1	1.2222588769319334	2.43922064735751e-09	1.135597096483397e-07
RPS2	1.2662617845423814	2.451737213660034e-09	1.135597096483397e-07
CCDC136	1.0511855658481695	2.548164400042252e-09	1.1693028296863429e-07
LSP1	2.1159111036951774	2.5779311082849798e-09	1.1719356657346321e-07
CCL19	4.066382402816487	2.566586038374366e-09	1.1719356657346321e-07
LINC00970	-1.7057818960528177	2.574065320682322e-09	1.1719356657346321e-07
SEPSECS	-0.7310924150086162	2.632654680105003e-09	1.1876446829640693e-07
HN1	1.1277284656728064	2.6290321601247182e-09	1.1876446829640693e-07
TBC1D19	-0.6093467994922186	2.633220578499246e-09	1.1876446829640693e-07
RIPK3	0.9736682480952705	2.6470270728173123e-09	1.190746419353212e-07
BMP7	-1.18290848900247	2.6757319337073755e-09	1.1942799363331828e-07
HPGD	-1.9108604408982313	2.7108434079218624e-09	1.203938037237862e-07
