id	logFC	P.Value	adj.P.Val
IRAIN	-0.5474520051559395	3.898653668907636e-06	2.541519903130077e-05
AFM	-2.248239490905654	3.903674231489027e-06	2.5438277585857955e-05
CACNB2	-0.6997274590625739	3.91478131432976e-06	2.5500986393268612e-05
CLCN5	-0.5081317956979436	3.949403477611837e-06	2.571676747225533e-05
ALDH2	-0.7036666313458415	3.962954983855718e-06	2.5795234258551765e-05
NEMF	-0.4210528231418369	3.974820674028552e-06	2.586267264767385e-05
PPP1R1B	1.5814781647911786	3.977742658821135e-06	2.5871888663581524e-05
MIR324	-1.72575015610236	3.979625520253913e-06	2.58743416345226e-05
HADHB	-0.4104539905813347	3.995050963764609e-06	2.5964809289459544e-05
URB1	0.3493737256162177	4.013168923729975e-06	2.6072701242108083e-05
BTN2A2	0.618842691092004	4.015008227284286e-06	2.607479265973287e-05
PVALB	-1.5845187596052206	4.024982632927966e-06	2.6125341268269935e-05
FAM20C	-0.6846108004321394	4.025832383518319e-06	2.6125341268269935e-05
LDLRAD4	0.8602509681329895	4.0349456403907055e-06	2.6164719201688254e-05
SLAIN2	-0.17526019965075612	4.0345502036309355e-06	2.6164719201688254e-05
KCNJ13	-0.5712924225825518	4.037260171528092e-06	2.6169852428343542e-05
DDC	-1.1730384730058532	4.04080436380972e-06	2.6180556663771736e-05
KYAT3	-0.5926431580789462	4.041958614349768e-06	2.6180556663771736e-05
CD74	0.9743278717375663	4.067532731136902e-06	2.6336278241091385e-05
CDKL2	-0.5237230407707578	4.084058602064874e-06	2.6433319404098984e-05
KIAA1462	0.6297768648792559	4.092593314095708e-06	2.647858565866741e-05
EEF2K	0.4821489031743482	4.099137576272058e-06	2.6510944716092978e-05
ORMDL2	0.5055543330695684	4.104536390707454e-06	2.6535874092519525e-05
DHDH	-1.5365438699046159	4.110591214191467e-06	2.655503737769405e-05
ANKS4B	-1.1165234476379613	4.109925879061215e-06	2.655503737769405e-05
STAM2	-0.43266461290556535	4.115483301795318e-06	2.6576649777546318e-05
PPP2R5A	-0.3470692002833573	4.139486514539731e-06	2.6721613924061135e-05
BAIAP2	-1.0521438768476497	4.141490656004538e-06	2.672451199128125e-05
ESCO1	-0.5068525797401247	4.14674179152087e-06	2.6740787383955557e-05
VPS53	0.23768528515873655	4.148681282915823e-06	2.6740787383955557e-05
PCSK1	-0.4730928801825778	4.148509999065259e-06	2.6740787383955557e-05
RHOC	0.4841539906420156	4.1662174432887195e-06	2.684374973583553e-05
MICU2	-0.7061151536201642	4.170315984339002e-06	2.6860086160000528e-05
COA1	0.31504206065201146	4.179640704143213e-06	2.6910058396402014e-05
BAIAP3	-0.7917946253938162	4.189278827756124e-06	2.6962010253243906e-05
GRK3	0.5885950732702891	4.190868648764136e-06	2.6962144088492294e-05
HCN3	-0.5965500151312355	4.192566075716253e-06	2.696296985221111e-05
CHAMP1	-0.4184033124309945	4.237071516895021e-06	2.723899623880435e-05
RASGRP2	1.1095258470743197	4.244790038143512e-06	2.727841137451687e-05
CD52	2.3105439743216225	4.255975430023089e-06	2.7340067958697855e-05
FXYD2	-1.147412303709185	4.267150782602573e-06	2.740161399411159e-05
NUDT4	-0.6447660141857288	4.270192498123546e-06	2.7410903207977214e-05
IYD	-1.0788970252495602	4.288931373558557e-06	2.7520909904118835e-05
SMIM10L2B	-0.6244789149748566	4.299387917514188e-06	2.757770883708989e-05
B3GNT9	0.44477583549245914	4.302571873831078e-06	2.7587833985042255e-05
CHRNA4	-1.5297212577378065	4.310144801018596e-06	2.76260829021647e-05
SMARCAL1	0.35660646070977187	4.315264131698185e-06	2.7648582714057278e-05
NID2	0.6759013418869007	4.3239541665104055e-06	2.7693935295309284e-05
TPD52L1	0.3932166671743875	4.335363931373344e-06	2.7756666839314287e-05
KIF16B	-0.46997437783431906	4.34385727960083e-06	2.7800686589445313e-05
STRA6	-1.668156593578102	4.351223489453595e-06	2.7837462562461127e-05
UNC93B1	0.6076277709792333	4.356610321354966e-06	2.7861552572446492e-05
MYL9	0.5701161194107556	4.360828895041432e-06	2.787815615044344e-05
GMDS	0.39294919520169813	4.366080200728351e-06	2.7901347032099657e-05
SEMA6D	-0.9927859340089	4.369377819597975e-06	2.7901667949450612e-05
FKBP11	0.8092294489423129	4.369073564989801e-06	2.7901667949450612e-05
LINC01197	0.8238801818291837	4.3742987453798974e-06	2.7922715319690997e-05
IL7R	2.454857508321199	4.376816971234458e-06	2.792841545996767e-05
YES1	-0.3795308897726066	4.3841628821824874e-06	2.7964905333119472e-05
HCAR2	-1.2847136114698117	4.407410324810779e-06	2.8093586963365997e-05
JPH1	-0.9029110446930115	4.407606520788799e-06	2.8093586963365997e-05
C1QL1	-1.9101715005447018	4.409533737993147e-06	2.8095449667658226e-05
