id	logFC	AveExpr	t	P.Value	adj.P.Val	B
HIST1H1E	-0.630941379823984	9.61282173176992	-8.16545950734768	2.02354395058776e-11	2.97964637614931e-09	15.806645865133
RNA5SP311	1.77613427980872	6.47166518007462	8.1533267437479	2.12399891316998e-11	3.04771248306773e-09	15.7594204098625
RNA5SP314	1.77613427980872	6.47166518007462	8.1533267437479	2.12399891316998e-11	3.04771248306773e-09	15.7594204098625
RNA5SP317	1.77613427980872	6.47166518007462	8.1533267437479	2.12399891316998e-11	3.04771248306773e-09	15.7594204098625
SPDYE5	0.62659492760244	6.55325768925979	8.14641825165003	2.18341572518131e-11	3.1094415024895e-09	15.7325279020722
GUSBP3	0.667064994310435	6.98196502102275	8.1461837472484	2.18546155424084e-11	3.1094415024895e-09	15.7316150282574
ERRFI1	-0.898914139158574	8.25782644755477	-8.14361252572499	2.20801939253409e-11	3.12104362990721e-09	15.7216057256992
C1orf132	0.60300544684543	5.6417672125628	8.14314709172953	2.21212760245499e-11	3.12104362990721e-09	15.7197938543391
CA2	-0.825791849139234	6.79737991067089	-8.11649246673438	2.46063368207924e-11	3.39505602144449e-09	15.6160206918974
AQP9	-0.970405815378895	4.35263473311027	-8.11587079341968	2.46675185425238e-11	3.39505602144449e-09	15.6136001236062
RNU6-1190P	0.820897290748366	5.63269982741049	8.09563736277006	2.67441998079905e-11	3.60725767010176e-09	15.5348128345984
LOC727944	-1.52761098525515	5.91565087150176	-8.09141218969731	2.71994872048574e-11	3.63955043074521e-09	15.5183589887742
SLC6A6	0.777035132149829	7.4405950308974	8.08939654466444	2.74194121772964e-11	3.65447659532978e-09	15.5105094154603
RNU6-1091P	0.625303095027911	4.57906403638671	8.0595379586367	3.0893871014379e-11	4.03775709536768e-09	15.3942183575969
MIR548D2	0.709244688093491	7.40780812151875	8.05402879671516	3.15815588105861e-11	4.11169947140141e-09	15.3727592737793
MIR548AA2	0.725121518681599	9.27122120949153	8.00119416725153	3.90072022753164e-11	4.8715661508284e-09	15.1669245537305
GUSBP2	0.607838290230421	7.00802554632034	7.98884376855966	4.09813978507393e-11	5.04340414425886e-09	15.1188008807978
A1CF	-1.41787091422897	4.97654463322513	-7.98091847286384	4.23006355621046e-11	5.13085406889988e-09	15.0879181440313
MIR548O2	0.798018299681438	7.8805405635413	7.97918051770015	4.2595572102378e-11	5.1481100046315e-09	15.0811456386381
MIR103A2	1.026654694234	5.56434404237728	7.94395195250395	4.90384178071389e-11	5.84302278606616e-09	14.943854044701
CMTM2	-0.677008457481125	4.54121166323863	-7.92428441760952	5.30508302246875e-11	6.27675086026829e-09	14.8671970062596
KIRREL-IT1	0.756139916731093	6.40724880485717	7.91163378443737	5.58037689031327e-11	6.5793814245232e-09	14.817886088227
EMP1	0.89962316083208	7.49181198791073	7.90547170520534	5.71960608394203e-11	6.67353346541609e-09	14.7938660348531
ITPKB	0.606883337236805	4.94582701513506	7.89594880028726	5.94164188369323e-11	6.81469946660325e-09	14.7567442508307
RNU6-677P	0.704000268380488	6.71845215731745	7.88818520499778	6.12902701430071e-11	6.99211497364741e-09	14.7264795909941
RNU6-1060P	0.613412100917647	7.1926016920847	7.86548066944137	6.71167128907188e-11	7.46922626625425e-09	14.6379664189015
RNU6-188P	0.723997345330722	5.62429107748219	7.81296070717255	8.28080266536178e-11	8.94963672679485e-09	14.4331959028691
