id	logFC	P.Value	adj.P.Val
ALOX12-AS1	-0.36446425179493325	0.0033712980033547943	0.011417498007419943
RHD	0.4281035221097458	0.0033803384294639706	0.011445859225991896
UHRF1BP1L	-0.23148162356925361	0.0033822713616088115	0.011450147966486569
HIST1H2AK	0.7405938317895844	0.0033858697411811483	0.011457834273568793
SH3BGRL	0.39493907106037085	0.0033858753748360294	0.011457834273568793
FIGNL2	-0.8254670169391396	0.0033913238182150126	0.011474012304037561
PPFIA3	-0.2372393719165835	0.003393143653160313	0.011477909554312367
LOC643339	-1.1849508954456347	0.0033989336117025174	0.011495232273862637
PEBP1	-0.4437787029196638	0.0034015351746203887	0.011501767107571184
ZSCAN16-AS1	-0.5132402376157232	0.0034032085801104805	0.011505161566126007
ABCA9	0.42704378889779093	0.0034046265762698075	0.011507691401774267
KCTD6	-0.3840785390814432	0.0034060110429897043	0.011510106934657833
CNTD1	-0.3359586645789765	0.0034071179962733567	0.011511583886740338
LINC00174	-0.43858928240507744	0.0034080382500028166	0.011512429582867781
NID1	0.3560097321085962	0.0034137444342393097	0.011529438749600687
WSCD2	-0.7689340281936579	0.00341549324467716	0.011533078388000063
EPHA3	0.947394344458135	0.0034195733879316265	0.011542319602871158
FOXO3	0.36719285630027976	0.0034193988692013105	0.011542319602871158
NTNG1	-1.101904288062741	0.0034223571716055067	0.011549447297107036
PHIP	0.2300957597820048	0.003431620727577967	0.011578435221421516
CSF1	0.6536869955481759	0.0034373244733519595	0.011594009702254177
IER5	0.6343860628090621	0.003437586093632742	0.011594009702254177
TAPT1-AS1	-0.5020785827989815	0.0034404254306902343	0.011601308987633632
MLXIP	0.4236152499504602	0.0034443768848061765	0.01161235479468498
CORO7	0.4850967036831664	0.0034460789359311633	0.011613536072767428
TMEM105	-2.417560458181546	0.0034459377976986624	0.011613536072767428
ALCAM	-0.39499471803654984	0.0034479561935196958	0.011617584162635775
HNRNPA3	0.2702918292084089	0.0034586619755200537	0.011651371767758597
MPND	-0.37192602978504574	0.0034622511060538232	0.011661176598672853
TTI2	-0.2199629035945545	0.0034643603743708122	0.011665994253025287
P4HB	0.16542441103500494	0.0034686480486059387	0.011678144213801813
SOCS7	-0.12913097455802713	0.0034746436881200457	0.011696038616386848
CAT	-0.6023078989560968	0.00347845224832143	0.011706565498463661
LOC101928389	-0.3252887268145255	0.0034904512220034893	0.011744647307403164
BBS2	-0.20877300904017915	0.003499860520818249	0.011774002190630538
CHRNA4	-1.4084256111336515	0.003501593468449029	0.011777526357766317
NDUFC2	-0.3112750155203159	0.0035062495184784775	0.011790879006953846
LOC100507616	2.793847767732508	0.003513132859559355	0.011811714940064166
WDR86	0.9707771415896875	0.0035146505334089366	0.011814506018407505
OAT	-0.451889697645516	0.0035157693447166742	0.01181595548985162
ATP8A1	0.27950226613790896	0.003521566873467375	0.011833125763328779
ETFB	-0.678540707815932	0.0035262435496289783	0.011846523784325389
DEPTOR	0.3170151369250771	0.003536253319742236	0.011875508510152547
GPD2	0.2295971424680907	0.0035355881760561728	0.011875508510152547
DDAH1	-0.3891165537677512	0.0035492865771508102	0.011916948132426636
MOGAT3	-1.411965445960969	0.0035505786909562687	0.011918957652938567
S1PR3	0.6015787580858252	0.0035529629267479065	0.011924631822897661
AQP7P3	-1.106093307311804	0.0035543810126245153	0.0119270617693692
DCAF12	0.3317375269227245	0.0035575006777487502	0.011935199462404242
RHBDL1	-0.7801450426845395	0.0035583262769779927	0.011935639028614059
ENTPD7	0.19710130649695223	0.003563456913977201	0.011950515926968039
WDR60	-0.2399134288462772	0.003564430009015274	0.01195144688291092
MEGF6	0.48899249196600536	0.003568887052192405	0.011964056789870132
ANG	-0.4803044230634832	0.0035740209020423803	0.011978930208834847
SIPA1L2	0.5893366352421889	0.0035760720838740358	0.011983467763122355
MTCH2	-0.2972567803035364	0.0035828469811260383	0.01200382969851235
IP6K2	0.1529732671552022	0.0035844245167348143	0.012006774053717554
LINC01125	-0.40314650369579663	0.003585770660647176	0.012008942317786216
FAM193B	0.27206161574041765	0.003587272821461737	0.012011632144193003
WDR72	-0.6757897262225523	0.0035884230578960914	0.012013142767755003
LURAP1	-0.4281889524025697	0.003590026263559159	0.012016168935138408
LYAR	0.5313293679848057	0.0035913783724227087	0.012018353642008145
AP5M1	-0.3449201019859238	0.0035961588783818784	0.0120320082099132
FAF1	-0.1117863873400946	0.003597233566502233	0.012033260970756156
STIL	0.4492645036411176	0.003598136832860336	0.012033939925237838
LOC81691	0.3138129437342654	0.0036064507659306373	0.012059398708260765
ACADM	-0.609940755878311	0.0036159166084386582	0.012088698638017491
CDC42EP1	0.5629492205211974	0.0036169353991918137	0.012089752557812123
LINC00665	-0.31730580354920335	0.003618767643652776	0.0120935245407486
HIST1H3F	1.3078989931360372	0.003622487501960501	0.012103602028716557
RNF43	-0.34628970546021165	0.0036242232388631135	0.012107047460463403
PRUNE1	-0.18769067635679448	0.0036283528338115732	0.01211848689916775
RPIA	0.2561555119358996	0.003639466317944673	0.012153243141772494
NCF1B	1.357903722992468	0.003640825077827731	0.012155418328617006
DNAJC27	-0.21214252870226247	0.003644592473514952	0.012165632685485806
EBF1	0.41084253285727534	0.0036476743083659483	0.01217355512040405
AFAP1-AS1	0.4469094467123771	0.0036595997663286897	0.012210982987299456
GAMT	-0.8152958820293374	0.0036603929894492276	0.012211258615937784
TXNRD2	-0.3620918456160016	0.0036618861213042054	0.012213868615778624
MFSD3	-0.6518538961107279	0.0036696881979836793	0.012237516397079672
HMGN1	0.38028635341123795	0.003673039298928662	0.01224631496173654
PALD1	0.5953278711678269	0.0036743725003926422	0.012248383520222535
ERMARD	-0.23746198016964826	0.0036804440601819425	0.012266243353407001
CALB1	-1.3027737904268406	0.0036819498983871432	0.012268882500268502
CHCHD5	-0.48293345565483925	0.0036836705435555786	0.012272236258328626
LOC339803	-0.3611455984374512	0.003685466123540025	0.012275838314966425
HOXA-AS2	-0.33167870592584237	0.003687912483692085	0.012281606224760619
CLCN6	-0.2825472527434574	0.003698782517430755	0.012315419255867098
PIK3C2G	-0.4884706713880753	0.0037024518060588658	0.012325248321448188
GPR146	-0.35155557155802875	0.0037055386857846456	0.012333135149433148
SALRNA2	-0.3841624607599714	0.0037071110503618886	0.012335979142025309
C5orf49	-0.4719265850110368	0.0037104694111735593	0.012344764058394278
SLC17A2	0.9420892032773498	0.003721792892035827	0.0123800404678172
DHX35	-0.29701825251536995	0.00372323107995619	0.012382427497187376
PRSS3	-0.8364599220782374	0.0037245457033897203	0.012384402741302043
GLB1L2	-0.7351592907262585	0.0037307097904054898	0.012402498943379364
APELA	-1.5676094184823066	0.00373360557923279	0.012409725004552468
ATP5A1	-0.21878954084102098	0.003738424035566047	0.01242333758019086
ABCC9	0.8129118866307152	0.0037430693429668614	0.01243636960354651
TUBGCP5	-0.1650220157858584	0.003747439737865031	0.012448483366609838
KIF19	1.3497175240070507	0.003749310557047989	0.012452290802534334
LBH	0.35738287622334575	0.003751063238044383	0.012455704479720713
LOC100506472	-0.4267634352289065	0.0037541027334218905	0.012463388982055982
LOC220729	-0.24218533293479538	0.003760234902327339	0.012481336017305968
ZNF275	-0.29275324986387297	0.0037790556929239816	0.012541385289147488
SYT1	-0.9605415908721238	0.003781329209062949	0.012546507265599095
TMEM198	-0.3583974744883385	0.003790096702997289	0.012573170220908382
MRPL44	-0.24937166112851195	0.00379551404594236	0.012588711323195043
DTX2	0.3224835493641276	0.0037980045212127464	0.012594540658533352
FAM210B	0.12750614306552066	0.0037996515389993103	0.012597571299665086
ACSM2B	-0.6101311066375867	0.0038007221868692773	0.012598690212029643
ST3GAL2	0.40820335418520237	0.0038084580417916884	0.012621898358755714
GLP1R	-2.037576791787405	0.003812295253807134	0.012632179259819088
LTB4R	0.42167309539875575	0.003817705394416773	0.012647667148189285
KIAA0513	0.27953238246807643	0.003822676066005897	0.012657239501924319
CCDC158	-0.7072026504002809	0.003822804528339572	0.012657239501924319
HIST1H2BJ	1.0407147600308342	0.003822417520543906	0.012657239501924319
C3orf33	-0.426265301106187	0.0038254417757626106	0.012663531395627953
LINC01140	0.7964462678667266	0.003828073419863852	0.012669802320288989
TRPM7	-0.36661063885373046	0.003831497654697784	0.012678693567942753
CMTM7	0.48109227579063507	0.0038349291757170324	0.012687605497790043
MFSD9	-0.15622569909630002	0.003838499548338031	0.012696973289439984
DEGS1	0.20661026458544995	0.0038469348402164843	0.012722426538545047
KLF3	0.21132167738237229	0.0038490780874062265	0.012724616747593034
COA7	-0.2828224461016955	0.003848805928671015	0.012724616747593034
GUCD1	-0.2666401770089699	0.00385183976487551	0.012731297272479469
SNORD116-22	-0.5798881463020678	0.0038565460249058324	0.012744401325381119
KMT2C	0.21956490331300316	0.0038584420885014277	0.012747846689069201
RBM6	0.2671322211482412	0.0038590723042678065	0.012747846689069201
SLC38A6	-0.1558936668118598	0.003860644769129207	0.012750589988990252
CYFIP1	0.22636473339131946	0.0038640593333254263	0.012759414985369739
PPM1L	-0.5746489038291873	0.0038659216186795763	0.012763111833888539
SEPT8	0.29875755375385005	0.0038703461911981404	0.012772811398031275
TRMT44	-0.25084950054847965	0.003870299634578995	0.012772811398031275
RGS16	0.7013832619971927	0.0038711075519497653	0.012772871000903373
ENTPD8	-0.6964161378567333	0.0038754489748291363	0.01278474086839391
C2CD4A	1.9431989983375613	0.003886176559074997	0.01281766948006617
EDN2	1.569778037212509	0.003888833521218264	0.012823971450511349
KCNJ8	0.7418156332385966	0.0038919253069758003	0.012830747586722794
CCDC25	-0.25643868606039355	0.0038923817021407083	0.012830747586722794
TPGS2	0.28421814962150727	0.0038936874570504685	0.012832590192166331
LRP11	-0.250400331285336	0.0038966983021162522	0.012840050551019304
LINC01055	-1.5649450876678808	0.003898511781758023	0.012843563354626124
FAM86C1	-0.4908450071364143	0.0039029218159055174	0.012855627464926281
LOC101926964	3.5070516503925253	0.0039056265743556847	0.012862071110335011
KCTD8	-0.7521570468005212	0.003907606495932413	0.01286612569957896
SRI	0.3641743140861955	0.0039108915185449575	0.0128744750679457
LINC01569	-0.6136769669823776	0.00391223289077591	0.012876424055754307
SLC38A3	-1.4068327580353444	0.003913482539779878	0.012878070464109043
LOC105372419	-0.6694691880027568	0.003917220441164902	0.01288790274956494
CD9	0.39201617523074894	0.003926493802154261	0.012915939796366543
ABLIM1	0.16675405261355714	0.003928288441876896	0.012919370064155517
CNR2	2.695620324311445	0.003930546220989412	0.012924321902311912
CA2	-0.4950451866928507	0.0039314818248099015	0.012924681017895926
ADCY10	-0.683610919211687	0.003932159704466941	0.012924681017895926
NPRL2	-0.1595491094637147	0.003932919036865223	0.012924704671924267
SNRPA1	0.2317784414317483	0.003943597563663144	0.012957319413764335
ANOS1	0.536684421696469	0.0039522017130030115	0.012983107290430843
PTCH1	0.3751980817103373	0.003953506345461583	0.01298491074931419
GLB1	0.13098518770394207	0.003959320997683153	0.01300152341375641
SFI1	0.2867699672230817	0.003961673458509754	0.013006762841236455
RAD18	0.2626115778041278	0.003965040354923899	0.013015330173641313
TANGO6	-0.414781560986599	0.003972925603417149	0.013038722988754829
FAM3A	-0.4169159866315262	0.0039763986195840845	0.013047629153892097
GRID1	0.6253230349814594	0.0039793123658412154	0.013054697154374845
RBBP5	-0.2313258829846525	0.003980227893521331	0.013055208269186973
CGN	-0.3757946219269961	0.003996217222347697	0.01310449334557556
PRKAR1B	-0.3946022635998965	0.003996778958575507	0.01310449334557556
NSMF	-0.3263239802627922	0.003997728235533944	0.013105105303207801
ZXDC	-0.1743411513808688	0.003999163844008937	0.013107310985208771
TFF3	0.9529215514011531	0.004003161372838818	0.013117910951728118
ZNF202	0.21305352919259946	0.004005681380903794	0.013123666129542575
LRP12	-0.18990951221913832	0.004010365071457042	0.013136506555073925
NPC1	0.34196924912296645	0.004011431463706929	0.013137495382569062
ALKBH8	-0.2300606062215227	0.004023433936822694	0.013174292829718211
TIMM10B	-0.22718792283297518	0.004037563232070696	0.013218038975024356
LRRC49	0.37592970043286744	0.004039390251134475	0.013221501347713296
DOLK	-0.3277219191644285	0.004041546284641051	0.013226039107840759
ZNF491	-0.2223915166988002	0.004049409949816766	0.013249249919583267
MUC5B	-1.048638457733949	0.004050984527348015	0.013251878568046504
BRI3BP	-0.2986681097292525	0.004052874387732194	0.013255537396039213
CDH9	-0.7272142022801162	0.004055043613737934	0.013260108365075672
RNPC3	-0.6371503304251149	0.00406177530999431	0.013279594164182309
CBR4	-0.2972347008496481	0.004070508599206211	0.013305615325995727
EDA2R	0.9381068584919516	0.004077875146145175	0.013324625691454399
AKAP5	0.5814791240156225	0.004077394159685656	0.013324625691454399
PMM1	-0.5096485654549134	0.004079964848127227	0.013325902008360698
SLC25A24	0.19472800990574157	0.0040802464682434285	0.013325902008360698
SLC25A46	-0.23975663325984797	0.0040805922001858706	0.013325902008360698
ZBTB1	0.3660034292247918	0.00408165413956792	0.013326817214998586
TPT1-AS1	-0.2947554376638486	0.0040824235230302935	0.013326817214998586
LOC100130899	-0.47205755449395426	0.004086295647489287	0.013334391265943013
MT1G	-0.9608723524693854	0.004086089843658184	0.013334391265943013
LOC100506258	-0.4365364619385108	0.004093284481053192	0.013354661196585921
SVBP	0.4012198818141881	0.004095216250364205	0.01335842749549326
BSPRY	-0.29252103756250314	0.004108954106418577	0.013400696026702758
ABCC6P1	-0.9412155129478457	0.004110679289428094	0.01340377854070823
TMEM44-AS1	-0.6308024973940896	0.004112337525636375	0.013406641631670551
SLC36A1	-0.4782650010077063	0.004113453497209829	0.013407736133545848
CEACAM3	2.0361814757418086	0.004132942209040959	0.013468704517382862
FCRLA	3.4415935877675756	0.004133894560834522	0.013469253722673574
PIAS3	0.26796097529357965	0.004139022137764046	0.013483404059779595
ZNF503-AS2	-0.5689363877863141	0.004143496570845074	0.013495421734913146
KCNB2	1.2424341879363783	0.004152646483741418	0.013522660067578648
TSSK6	-0.45487727564801705	0.004156379633964124	0.013532252298226508
SFRP4	0.7203883308535914	0.004157641218934558	0.013533795549568375
GIMAP6	0.397793454063347	0.004163013910905707	0.013548718000947663
PPIA	0.4010880170145459	0.004165552765389483	0.013554413694461821
NMRK2	-2.3027416282013777	0.004167255143584208	0.013557385912031622
C5AR2	-0.6078549252483016	0.004171478343400794	0.013565988617145959
ICAM2	0.45742467643200957	0.004171403710743223	0.013565988617145959
RXRA	-0.45128479353139284	0.004176067590872535	0.013578343515904189
PFN3	-1.1146248750864487	0.004181030012770749	0.013591906874659962
LINC00628	-1.0657883077528902	0.004182945946236048	0.013593276263287326
TPPP3	-0.7043243511364743	0.004183033338004154	0.013593276263287326
ACE2	-0.6034785227073218	0.004187932635080269	0.01360174516470668
GOLGA8A	0.3925464270697798	0.004187436439335245	0.01360174516470668
DENND1A	-0.37010825879562326	0.004188014063458045	0.01360174516470668
KIAA1147	-0.23017584734921925	0.004192287870919504	0.013613052678359933
FAM217B	-0.28284212337088555	0.004195533049400443	0.013621016421858532
HHIPL1	0.5943697696307071	0.004201519102502394	0.013637873868039505
TRIP4	-0.19954615381589136	0.0042060236798668205	0.013649917075511131
AGAP5	-0.3216292957609639	0.004215316218139238	0.013677491293901936
DPH1	-0.32871584942200016	0.004218498028827239	0.013685231287024218
OAS1	0.3926719397591292	0.004223906489456206	0.013697149849510155
ACAP2	0.2520435046328089	0.004224563210102643	0.013697149849510155
POLDIP2	-0.3229302753193526	0.004224541491428498	0.013697149849510155
DENND4A	0.3210401946641319	0.004239924792862707	0.01374436288257928
BCL3	0.8690471895648137	0.004243699033986955	0.013754003055456777
ZNF204P	-0.38925654727075276	0.004245936093519843	0.01375865846333113
TFAP2A	-0.7616258531587352	0.004247117792145334	0.01375989293744823
ARHGAP1	0.4098634664384875	0.004251115875231851	0.01376765457971808
PODXL	-0.5850537506303102	0.004250435727608683	0.01376765457971808
PIGR	1.0482430014468047	0.004261919935618639	0.013800043748571827
ABCA1	0.6728522899222327	0.004264089802851387	0.01380446857049703
SEMA6A	0.33794051518927226	0.004265430988552368	0.013806209475849294
MGAT3	-0.5707517770424264	0.004273366535739272	0.013829290122437601
IQUB	-0.35700707142616395	0.004278213622716282	0.01383715845901686
CDC42EP3	0.32654145672748136	0.004278068594940732	0.01383715845901686
DUOX2	-0.8491533453358118	0.004276899880842832	0.01383715845901686
SNX4	-0.31580324291959805	0.004286412513776253	0.013861067489034838
ANGPTL3	-1.1691118445707644	0.0042876726783340965	0.013862533829631818
MEST	0.49989963789612624	0.00428940693559495	0.013865532125896092
PDLIM3	0.8951667521588949	0.004291504200753819	0.013869702498731169
CSNK1G3	0.31185715025113936	0.00429256562640757	0.013870524205375646
LZIC	-0.19207578046647455	0.004295765641409555	0.013874203582297247
MKKS	-0.21160793935575484	0.004295105554952738	0.013874203582297247
MKL1	0.38811676303614817	0.004296126470053751	0.013874203582297247
NCR3LG1	-0.42430186285555926	0.00429761879990859	0.01387641515551094
RETSAT	-0.5141963998580188	0.004299402525675427	0.013876959617056072
ELOA-AS1	-0.6061220183024156	0.004298875496912784	0.013876959617056072
TULP4	-0.121546734864042	0.004302270297517671	0.013883608036158433
CDC123	0.3181540545299786	0.004305112225108423	0.013890170573838368
PODNL1	0.6778010244339523	0.004310341337761069	0.01390443130243781
PERP	0.5876767310386803	0.004311155118826721	0.013904446239098792
LOC100996724	-0.47884179799658266	0.004315257144105387	0.013908262910420471
ADPRH	0.3353357960815071	0.004314261695318633	0.013908262910420471
LOC388282	-0.5811883590086353	0.004313453481069506	0.013908262910420471
FBXO45	0.15067419595109222	0.004315575991524788	0.013908262910420471
PES1	-0.13829049004881178	0.0043194065231020986	0.01391799769229073
AKR1A1	-0.4378613974803276	0.0043210475474670254	0.013919654870912963
TMEM14EP	0.438531417263091	0.004321540894804508	0.013919654870912963
SCGB2B2	-0.6619643108642066	0.004323500591868498	0.013923357228386108
H1FX-AS1	0.47527520098997567	0.004333690424505067	0.013953557476989894
MFGE8	0.4992673702326087	0.004341614397809096	0.013976452194071096
ATP5SL	-0.3128876397334537	0.004343180499033615	0.013978875013184797
SRPK1	-0.23507711177933288	0.004347034181113992	0.013988658308663453
MINOS1P1	-0.3121380076213285	0.004348038019966114	0.013989268926249337
ST6GAL2	-0.4284438748302497	0.004350037981781562	0.013993083616423504
PRKG2	-0.6347867286306794	0.004355622383962188	0.014008425050721739
TNRC6B	0.2182744987823515	0.00435664398517452	0.014009088742746813
CD70	2.5745331373896265	0.0043619359227930555	0.014023481178161996
FAM185A	-0.2652773090595577	0.004366508161021257	0.014035554852036903
CCDC112	0.5084162635807203	0.004369126967905228	0.014041346141104067
SMG1	0.21924439339661284	0.0043754514360617065	0.014059042161047936
SLC5A9	-0.47379565254557043	0.004378748709670144	0.014067006510931344
ACO1	-0.5533769725340374	0.004379954646037778	0.014068250586451062
DRAM1	0.2658504719333301	0.004397759387780898	0.014115936232536293
SLC25A38	-0.2564115612326283	0.004397892696034733	0.014115936232536293
PXN-AS1	-0.3647450022499843	0.004397926912977973	0.014115936232536293
PKP4-AS1	-0.4453909652870802	0.004398086742842139	0.014115936232536293
LMO3	-0.4241740638992004	0.00440008178403887	0.01411970221791297
PTGDS	0.790831382785008	0.004403393384982736	0.014127690800512198
SLC27A3	0.37390205955332334	0.00440457440404682	0.01412884199349273
LOC100147773	-0.40355874385504453	0.004413195116418676	0.014153853094538734
PDIK1L	-0.16426357129732594	0.0044158953281953775	0.014159870371283705
DDX42	0.1366214519855511	0.004417413105208934	0.014162094552222074
PARP4	0.22016651464428882	0.00441867043718049	0.014163483080117431
LOC153684	0.581430024317358	0.004423621681327578	0.014173534936506485
PLXNA4	0.9083859606990412	0.004423431872407994	0.014173534936506485
CHD4	0.15005252982135353	0.004424280807694413	0.014173534936506485
CUL5	-0.2607060777543797	0.004427895109325683	0.014182469628826197
C17orf67	0.3757633268777978	0.004437449220535368	0.01421042255044349
RGPD3	-1.9901347987898497	0.0044404147922556475	0.014217269944125404
MDM4	0.17690055428659868	0.004448309175791087	0.014239892860803658
COX14	-0.45652802360200084	0.004449731272482317	0.014241792174769258
LINC01023	-0.7546659528874295	0.004458125069064144	0.014266000221005258
NARS2	-0.16754234806929702	0.004464897929052331	0.014282354060468216
GPS2	-0.19458613215245002	0.004464897306381087	0.014282354060468216
EPB41L5	-0.4141440382243946	0.004468911460520111	0.014292532018905188
METTL8	-0.17217646138329812	0.004474130031655522	0.014305403888946995
LOC339874	-0.43235589950833386	0.004474601134956361	0.014305403888946995
SLC30A7	0.17423042962139412	0.004476180147949038	0.014307790115765676
LOC101928464	-0.23961600710544495	0.00448193808330564	0.014323530597642572
GOLIM4	-0.33277382920196885	0.004486943466990777	0.014336860642761158
TM4SF1	0.6214751262111982	0.004490364451018213	0.014345124135768168
PYGL	0.6311658277064716	0.004494966948015079	0.014357158370760433
CAPS2	-0.38569788671335203	0.004500041526725832	0.014370695706236145
MX1	0.6640075467462268	0.004523047700947475	0.014441481176715237
SLC39A9	-0.17664706769790683	0.004531124366692523	0.014461894709740773
ZNF572	-0.4653411604486948	0.004531030349693689	0.014461894709740773
SHISA6	-0.49450800534606465	0.0045349277652925535	0.01447134609448231
TSR2	-0.2236212641947315	0.0045536117437368785	0.014528270368431958
ZNF446	-0.23529015145267884	0.004555526802008704	0.014531682302899123
NRIR	-1.3305917686216575	0.004566869838012927	0.014565161710544568
SIK3	-0.14435633247484958	0.004572171399885689	0.014578736617696849
LINC00467	-0.3888847267644273	0.004572822996356263	0.014578736617696849
FEM1B	0.105762563588641	0.004579466729874901	0.014594502278592414
ARHGAP31	0.20951726886831779	0.004579313067660458	0.014594502278592414
CERCAM	0.5885179245218435	0.004581473716630794	0.014598191052583637
OFD1	0.3419440544685912	0.004582613325714464	0.01459911520005142
GIMAP1	0.5856637071391884	0.004583968823717867	0.014600726648149737
PLEK2	0.37745084599433554	0.004587692582881659	0.014607351477328182
BMX	-0.4065593014477873	0.004587748831653875	0.014607351477328182
ENPEP	-0.5149397238764664	0.0045901987996660315	0.01461244464124881
HOXC-AS2	-0.3676005319032072	0.004600354492019782	0.014633930320412427
FAM167A	-0.3864111930195939	0.0045989499476972034	0.014633930320412427
LPAL2	0.5503927106098079	0.004599971213198146	0.014633930320412427
ABHD2	0.21111692691517803	0.004599306615878269	0.014633930320412427
CPNE1	0.18764915382779712	0.004605722372405153	0.01464829414166392
SP3	0.19759282836400516	0.0046086851549579705	0.014655004756254211
NAP1L5	-0.20465448258470254	0.004615294670659842	0.014663199626738507
PRKD2	0.3574513873879326	0.004613115574070509	0.014663199626738507
FGD6	0.24085015975469837	0.004613328965978139	0.014663199626738507
MAT2A	-0.48457582968839397	0.004614765572503184	0.014663199626738507
ACTR3C	-0.3324865412144735	0.004615528793123172	0.014663199626738507
SH2D6	-0.6548853696922006	0.004621435475732333	0.014676538017923567
MAGI2-AS3	-0.5286887893166483	0.004621110724424776	0.014676538017923567
EMP1	0.734668216287945	0.004628524976596059	0.01469633651105445
CD68	0.44002277902012565	0.004633489453316762	0.014709381630481293
LOC101927539	-0.5086254219704838	0.00463581621073738	0.014714049827357063
ERCC2	-0.3588759743383729	0.0046383298563930486	0.014715424992841055
TMED2	0.25854835884688576	0.004637843538527653	0.014715424992841055
TNKS1BP1	0.4136729486090154	0.004638818504784683	0.014715424992841055
LOC100506142	0.3956632789962278	0.004639802631103946	0.014715830271851277
WDR31	-0.34065854304910204	0.004652032170902916	0.014751895335817625
RTCA	-0.3246605197557386	0.00465477251496823	0.014757861789153887
ERLIN1	-0.18922264452696957	0.004658307561693158	0.014766345165123635
SLC25A23	-0.3130906501374664	0.004670350772739516	0.014801790423968248
ADGRL3	-0.435205458011632	0.004680826925720662	0.014832257033299625
WDR74	-0.2651025602352881	0.004682279218594528	0.014834123542095939
POLR1E	0.3468041727519715	0.0046831426182805955	0.01483412400968364
SAE1	0.22123346827044088	0.004685639701657074	0.014839298310592546
LOC101927969	0.9002988643504208	0.0046947604166232984	0.01486544370725166
BORCS5	-0.201647504654769	0.00470340687647837	0.014890078070266086
RBM39	0.2306743541492402	0.004705889976676712	0.014895194945517151
HIST1H2AH	1.4763277216648811	0.004708624677612041	0.014901106162078327
MSH6	0.14890173480415925	0.004722424942660267	0.014939276549093158
ITGAE	0.49030793210277857	0.0047219414981754726	0.014939276549093158
ERLEC1	0.3193838313975643	0.004724190544982985	0.014942111232281906
TESC	1.0203789067659077	0.004729021103936851	0.014954637219368945
RC3H2	0.23976374766879438	0.00473031510452793	0.014955976956064022
LOC100507424	-0.38741059806878475	0.004735123230319411	0.014968424869354076
LOC399975	-0.46728755308930126	0.004736290265237142	0.014969360293881745
LOC101927070	1.363694147274976	0.004737718169728423	0.014971119718391546
CCAR2	0.13241179473455134	0.004754248888462537	0.015020594392230233
CEP112	0.3336191539410205	0.004758459261790439	0.015031133079890974
PPP3CC	0.2371705024648918	0.004763022874988782	0.015042783511083851
ACTL10	-0.3952099394431432	0.004794323381852942	0.015138855750415464
RIPK2	0.4007334171226713	0.004800018829035974	0.015154055402931136
KLLN	-0.36878032274991224	0.004803139376336108	0.01516112179334307
SPIN4	0.2509626043574187	0.004810504163934603	0.015181580083205182
DNAJC28	-0.5632982064056975	0.004813160611478608	0.015187174430343078
DIO1	-0.7297419918889734	0.004820568219073963	0.015207755512496231
DDR2	0.40583286037784383	0.004829762976695589	0.01523396604103102
MIR6081	-0.413141305949039	0.004836988780074301	0.015248360887322837
BLOC1S6	0.17433118121502567	0.004835217207071989	0.015248360887322837
KLHL15	-0.44186274390588487	0.00483623188749	0.015248360887322837
SLC11A2	0.191266998471173	0.00484937614304555	0.015284607417845694
DENND1C	-0.24868954119497744	0.004853237289887411	0.015293972050142171
NCBP3	0.13111302981094042	0.004858198212082561	0.015306798327177618
ST7-OT3	-0.9022034127206808	0.004862291710756273	0.015316887398283373
PEX26	-0.14488314516564849	0.0048682978469637836	0.015332996737944587
TTC25	-0.3228839240180008	0.0048696825575942635	0.015333804985977837
MAEL	-1.0457140320735148	0.0048703391302064155	0.015333804985977837
ALMS1	0.17164657174066456	0.004876031195161771	0.015348913731023973
MYH3	-0.44359580839701884	0.004877384719375469	0.015350362457463015
FOXCUT	-0.7300106523348422	0.004880526283953245	0.015357437037804901
ATP8B1	0.18442824899636356	0.004883470483830198	0.015363888098524006
UBE2G1	-0.25057551729635996	0.004887038346588831	0.015369485166138813
NOMO1	-0.34273702091233105	0.0048862480278303805	0.015369485166138813
NUCB1	-0.2851827360061119	0.0048884122573049985	0.015370992905677784
ADCY3	0.4755086398128139	0.004891592837874372	0.01537817989865225
HHAT	0.340385448075482	0.004893228937016944	0.01537833324596731
LINC01134	-0.8567090108665578	0.004893431458854123	0.01537833324596731
DUSP4	0.865215702625294	0.004899063873417407	0.015393218797002143
KMT5A	0.20310423547012313	0.004900945727444693	0.015396316522926803
SETD5	0.1822655476526318	0.004904592524774808	0.015404956670760427
BTF3	0.4205358287075498	0.004914244986610536	0.015432453554443615
LOC100131496	-0.41007175149460817	0.004917852284752706	0.015440959923477162
CHST7	0.5984508748844268	0.004925359242995855	0.015461705011260646
CDK2AP2	0.28466387837706364	0.004938829626722594	0.015501159507872338
C16orf87	-0.5676053138413888	0.00494180989042318	0.015507681000188445
FANCC	-0.2411776102402836	0.004942830341961295	0.015508051231744183
TMEM14A	-0.3972007975291678	0.004950806084479093	0.015530239458869794
ERF	-0.3969392935346665	0.004953413475355894	0.015535582617360044
KYNU	-0.46472805291555375	0.004955775087496667	0.01554015312108444
NHLRC1	-0.3064623456661488	0.004959876719863335	0.015550177258553465
FAM8A1	-0.21975540788618808	0.004963265637070087	0.015557963646007365
SESN2	-0.30056839522245227	0.0049674796371021925	0.015568333044677017
SHISA3	-0.3724891671125494	0.004968765078430871	0.015569522083835902
OCLM	-0.47069375386985346	0.0049754821709433175	0.015584886187657668
