"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"B","Mono-Mac","LGALS9","PTPRC",0.00368380311863836,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Mono-Mac","LGALS9","PTPRC",0.00315257238448847,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Mono-Mac","LGALS9","PTPRC",0.0296259559950658,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"B","Neut","LGALS9","PTPRC",0.00524512758305334,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Neut","LGALS9","PTPRC",0.00448975732906841,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Neut","LGALS9","PTPRC",0.0417220333244873,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","Plasma","LGALS9","PTPRC",0.000349692406682708,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","Plasma","LGALS9","PTPRC",0.00336566410549106,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"B","T","LGALS9","PTPRC",0.00506974464461287,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"EC","T","LGALS9","PTPRC",0.00433952175370438,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"Mono-Mac","T","LGALS9","PTPRC",0.0403764673296645,0,"LGALS9_CD45","LGALS9 - CD45","GALECTIN","Secreted Signaling","PMID: 30120235"
"dPCT","MES","PROS1","AXL",0.000643560780753469,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"EC","MES","PROS1","AXL",0.00131858422870925,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"MES","MES","PROS1","AXL",6.78168462420781e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PCT","MES","PROS1","AXL",0.000448854513919498,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"dPCT","Mono-Mac","PROS1","AXL",0.000465809448828344,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"EC","Mono-Mac","PROS1","AXL",0.000954569669622183,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"MES","Mono-Mac","PROS1","AXL",4.90780402870264e-05,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"PCT","Mono-Mac","PROS1","AXL",0.000324863524077983,0,"PROS1_AXL","PROS1 - AXL","PROS","Secreted Signaling","PMID: 29531161"
"dPCT","EC","RARRES2","CMKLR1",0.000393893703829,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"MES","EC","RARRES2","CMKLR1",0.000812760983443801,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"PCT","EC","RARRES2","CMKLR1",0.00016178064432972,0,"RARRES2_CMKLR1","RARRES2 - CMKLR1","CHEMERIN","Secreted Signaling","PMID: 24671882"
"dPCT","T","BAG6","NCR3",4.89259502493287e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"EC","T","BAG6","NCR3",4.62071492783337e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"MES","T","BAG6","NCR3",1.78133635241054e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"Mono-Mac","T","BAG6","NCR3",1.77315909297311e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"PCT","T","BAG6","NCR3",2.17651136522003e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"Plasma","T","BAG6","NCR3",1.01345509107758e-06,0,"BAG6_NCR3-PS","BAG6 - NCR3-PS","BAG","Secreted Signaling","PMID: 30021652"
"B","dPCT","LGALS9","HAVCR2",4.9600278449093e-05,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"EC","dPCT","LGALS9","HAVCR2",4.24252475046176e-05,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Mono-Mac","dPCT","LGALS9","HAVCR2",0.000409413157276251,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"B","Mono-Mac","LGALS9","HAVCR2",0.000690907907828363,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"EC","Mono-Mac","LGALS9","HAVCR2",0.000591018025616,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"Mono-Mac","Mono-Mac","LGALS9","HAVCR2",0.00567651777490749,0,"LGALS9_HAVCR2","LGALS9 - HAVCR2","GALECTIN","Secreted Signaling","PMID: 27192565"
"B","B","LGALS9","CD44",0.00286311102920307,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","B","LGALS9","CD44",0.00244993893749617,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","B","LGALS9","CD44",0.0231601181521455,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","Mast","LGALS9","CD44",0.00456310041228245,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Mast","LGALS9","CD44",0.00390556578547171,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Mast","LGALS9","CD44",0.036470788870983,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","MES","LGALS9","CD44",0.00133653797941462,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","MES","LGALS9","CD44",0.00114341118484821,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","MES","LGALS9","CD44",0.0109300744875481,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","Mono-Mac","LGALS9","CD44",0.00188041004961839,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Mono-Mac","LGALS9","CD44",0.00160882154246471,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Mono-Mac","LGALS9","CD44",0.0153179270460199,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","Neut","LGALS9","CD44",0.000520240861544865,0.01,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Neut","LGALS9","CD44",0.000445014641656232,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Neut","LGALS9","CD44",0.00427958689407582,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","Plasma","LGALS9","CD44",0.000852531263119113,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","Plasma","LGALS9","CD44",0.000729291299762074,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","Plasma","LGALS9","CD44",0.00699625434524946,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"B","T","LGALS9","CD44",0.00241374659950832,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"EC","T","LGALS9","CD44",0.00206528743272345,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-Mac","T","LGALS9","CD44",0.0195877224522635,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"dPCT","EC","PROC","PROCR_HSP90AA1",0.00014936540893195,0,"PROC_PROCR_HSP90AA1","PROC - (PROCR+HSP90AA1)","PROCR","Secreted Signaling","PMID: 35320720"
"PCT","EC","PROC","PROCR_HSP90AA1",0.000110582919280228,0,"PROC_PROCR_HSP90AA1","PROC - (PROCR+HSP90AA1)","PROCR","Secreted Signaling","PMID: 35320720"
"dPCT","EC","PROC","PROCR_F2R",4.83379047021047e-05,0,"PROC_PROCR_F2R","PROC - (PROCR+F2R)","PROCR","Secreted Signaling","PMID: 29217770"
"PCT","EC","PROC","PROCR_F2R",3.57861061516688e-05,0,"PROC_PROCR_F2R","PROC - (PROCR+F2R)","PROCR","Secreted Signaling","PMID: 29217770"
"Mast","Mono-Mac","CTSG","FPR1",0.017340463746986,0,"CTSG_FPR1","CTSG - FPR1","CTSG","Secreted Signaling","PMID: 26516201"
"Mast","Neut","CTSG","FPR1",0.188053262336446,0,"CTSG_FPR1","CTSG - FPR1","CTSG","Secreted Signaling","PMID: 26516201"
"B","Mono-Mac","ANXA1","FPR3",0.000317911664742894,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"dPCT","Mono-Mac","ANXA1","FPR3",0.00154228264796802,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"EC","Mono-Mac","ANXA1","FPR3",0.0039997106445715,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mast","Mono-Mac","ANXA1","FPR3",0.0157277793510558,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"MES","Mono-Mac","ANXA1","FPR3",0.00202871723480558,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-Mac","Mono-Mac","ANXA1","FPR3",0.00447742792851373,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"T","Mono-Mac","ANXA1","FPR3",0.00645903662322126,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"dPCT","dPCT","IGFBP3","TMEM219",4.10496399712039e-05,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","EC","IGFBP3","TMEM219",2.755102638762e-05,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","LOH-DCT","IGFBP3","TMEM219",9.13590798103163e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","Mast","IGFBP3","TMEM219",3.14109441030171e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","MES","IGFBP3","TMEM219",8.68548920235032e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","Mono-Mac","IGFBP3","TMEM219",2.26369967177836e-05,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","PCT","IGFBP3","TMEM219",6.16144790176979e-05,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"dPCT","T","IGFBP3","TMEM219",1.8085055005482e-06,0,"IGFBP3_TMEM219","IGFBP3 - TMEM219","IGFBP","Secreted Signaling","PMID:20353938"
"EC","B","LGALS9","P4HB",0.000163875819564243,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","B","LGALS9","P4HB",0.0015797786813154,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","dPCT","LGALS9","P4HB",0.00100467635531196,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","dPCT","LGALS9","P4HB",0.000859461565415598,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","dPCT","LGALS9","P4HB",0.00823578765200706,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","EC","LGALS9","P4HB",0.000696575665052439,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","EC","LGALS9","P4HB",0.000595866840096906,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","EC","LGALS9","P4HB",0.00572285000036127,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Mast","LGALS9","P4HB",0.000166071357540753,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Mast","LGALS9","P4HB",0.00160091350507055,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","MES","LGALS9","P4HB",0.000418824097938829,0.03,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","MES","LGALS9","P4HB",0.000358257366920573,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","MES","LGALS9","P4HB",0.0034478439982704,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","Mono-Mac","LGALS9","P4HB",0.000529560583409715,0.02,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Mono-Mac","LGALS9","P4HB",0.000452987353416624,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Mono-Mac","LGALS9","P4HB",0.00435595895058141,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","PCT","LGALS9","P4HB",0.000492327337036082,0.02,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","PCT","LGALS9","P4HB",0.000421135679432989,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","PCT","LGALS9","P4HB",0.00405078314989539,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"B","Plasma","LGALS9","P4HB",0.00170989714394306,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","Plasma","LGALS9","P4HB",0.00146289980080158,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","Plasma","LGALS9","P4HB",0.0139459443098007,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"EC","T","LGALS9","P4HB",0.000191139941509248,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"Mono-Mac","T","LGALS9","P4HB",0.00184217342027025,0,"LGALS9_P4HB","LGALS9 - P4HB","GALECTIN","Secreted Signaling","PMID:21670307;uniprot"
"dPCT","EC","NRG1","ITGA6_ITGB4",4.19860651268118e-05,0,"NRG1_INTEGRIN_A6B4_COMPLEX","NRG1 - (ITGA6+ITGB4)","NRG","Secreted Signaling","PMID: 20682778"
"B","dPCT","PPIA","BSG",0.0382003411148522,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","dPCT","PPIA","BSG",0.060635441148819,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"EC","dPCT","PPIA","BSG",0.046380630356129,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"LOH-DCT","dPCT","PPIA","BSG",0.0522264947285373,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"MES","dPCT","PPIA","BSG",0.0500129583519599,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mono-Mac","dPCT","PPIA","BSG",0.0445399838755278,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"PCT","dPCT","PPIA","BSG",0.0650105305477057,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"T","dPCT","PPIA","BSG",0.0470152153345577,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","EC","PPIA","BSG",0.0330652397386712,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"LOH-DCT","EC","PPIA","BSG",0.0283642898305841,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"MES","EC","PPIA","BSG",0.0271331612362919,0.02,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"PCT","EC","PPIA","BSG",0.0355262631916278,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","PCT","PPIA","BSG",0.0374687645304583,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"EC","PCT","PPIA","BSG",0.0284950084340755,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"LOH-DCT","PCT","PPIA","BSG",0.032162581066107,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"MES","PCT","PPIA","BSG",0.0307718119634677,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"Mono-Mac","PCT","PPIA","BSG",0.0273438121891229,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"PCT","PCT","PPIA","BSG",0.0402438983212175,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"T","PCT","PPIA","BSG",0.0288922945280598,0,"PPIA_BSG","PPIA - BSG","CypA","Secreted Signaling","PMID: 36012604"
"dPCT","EC","PROC","PROCR",1.16434846114457e-05,0,"PROC_PROCR","PROC - PROCR","PROC","Secreted Signaling","uniprot;STRING"
"PCT","EC","PROC","PROCR",8.61996415576976e-06,0,"PROC_PROCR","PROC - PROCR","PROC","Secreted Signaling","uniprot;STRING"
"dPCT","Mono-Mac","PROS1","MERTK",0.000539290909934184,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419"
"EC","Mono-Mac","PROS1","MERTK",0.00110506783453634,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419"
"MES","Mono-Mac","PROS1","MERTK",5.68238406137537e-05,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419"
"PCT","Mono-Mac","PROS1","MERTK",0.000376119125950259,0,"PROS1_MERTK","PROS1 - MERTK","PROS","Secreted Signaling","PMID: 34631419"
"dPCT","EC","PLAU","PLAUR",1.26904469218615e-06,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","EC","PLAU","PLAUR",0.000129494840999686,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","EC","PLAU","PLAUR",0.000439355902287237,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","EC","PLAU","PLAUR",0.000454919723442272,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"dPCT","Mast","PLAU","PLAUR",6.67972584089512e-06,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","Mast","PLAU","PLAUR",0.000681234795963078,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","Mast","PLAU","PLAUR",0.00230827611240768,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","Mast","PLAU","PLAUR",0.00238988660159366,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"dPCT","MES","PLAU","PLAUR",6.05106571000633e-07,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","MES","PLAU","PLAUR",6.17499420690098e-05,0.01,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","MES","PLAU","PLAUR",0.00020954194371865,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","MES","PLAU","PLAUR",0.000216966561671949,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"dPCT","Mono-Mac","PLAU","PLAUR",2.75874749970465e-05,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","Mono-Mac","PLAU","PLAUR",0.00280759291591531,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","Mono-Mac","PLAU","PLAUR",0.00946506454571214,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","Mono-Mac","PLAU","PLAUR",0.00979722283922524,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"dPCT","Neut","PLAU","PLAUR",6.60692414743275e-05,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","Neut","PLAU","PLAUR",0.00669792988483332,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","Neut","PLAU","PLAUR",0.022373343917304,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","Neut","PLAU","PLAUR",0.023147907528945,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"dPCT","Plasma","PLAU","PLAUR",7.63892327048833e-07,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mast","Plasma","PLAU","PLAUR",7.79524671642597e-05,0.02,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Mono-Mac","Plasma","PLAU","PLAUR",0.000264513252911271,0,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
"Neut","Plasma","PLAU","PLAUR",0.000273885114240968,0.01,"PLAU_PLAUR","PLAU - PLAUR","PLAU","Secreted Signaling","uniprot"
